batter,0_dots,1_dots,2_dots,3_dots,4_dots,5+_dots,balls_faced,dismissal_rate_pct
GD Elliott,6.6115702479338845,0.0,0.0,0.0,,,159,5.031446540880504
Sachin Mandy,6.382978723404255,2.631578947368421,17.647058823529413,0.0,0.0,,159,6.289308176100629
Kim Daeyeon,8.13953488372093,5.263157894736842,0.0,0.0,40.0,12.5,159,7.547169811320755
K Gowtham,9.375,11.11111111111111,0.0,0.0,,,159,9.433962264150944
J King,7.2727272727272725,3.0303030303030303,0.0,0.0,0.0,0.0,159,3.1446540880503147
Maidul Islam,4.166666666666666,4.878048780487805,6.25,0.0,0.0,,159,4.40251572327044
Yusrina Yaakop,4.411764705882353,11.11111111111111,5.0,9.090909090909092,0.0,13.333333333333334,158,6.962025316455696
CM Gautam,4.9504950495049505,8.333333333333332,6.666666666666667,0.0,0.0,0.0,158,5.69620253164557
H Bhullar,4.705882352941177,10.526315789473683,7.142857142857142,14.285714285714285,0.0,0.0,158,6.329113924050633
AA Jasani,0.9615384615384616,5.555555555555555,10.0,0.0,0.0,0.0,158,2.5316455696202533
T Bhatia,13.084112149532709,6.25,0.0,0.0,0.0,,158,10.126582278481013
Salvin Stanly,9.0,10.256410256410255,0.0,20.0,0.0,,158,8.860759493670885
A Pusthay,6.382978723404255,0.0,13.333333333333334,14.285714285714285,0.0,0.0,157,5.7324840764331215
OJ Pope,5.691056910569105,8.0,0.0,0.0,,,157,5.7324840764331215
S Koppolu,5.1020408163265305,8.333333333333332,5.88235294117647,40.0,0.0,,157,7.006369426751593
A Bagai,0.8620689655172413,3.0303030303030303,0.0,0.0,0.0,,157,1.2738853503184715
A Otwani,5.434782608695652,5.555555555555555,17.647058823529413,0.0,0.0,0.0,157,6.369426751592357
S Loday,3.061224489795918,9.090909090909092,6.666666666666667,14.285714285714285,0.0,0.0,157,5.095541401273886
N Salekar,6.5420560747663545,10.0,0.0,0.0,50.0,0.0,157,7.006369426751593
AS Qwele,7.5,5.405405405405405,5.263157894736842,0.0,20.0,20.0,157,7.006369426751593
MF Maharoof,7.017543859649122,3.4482758620689653,0.0,0.0,100.0,0.0,157,6.369426751592357
H Rathod,2.7777777777777777,3.125,0.0,0.0,0.0,,157,2.547770700636943
U Aryaman Sunil,7.4074074074074066,9.090909090909092,22.22222222222222,0.0,50.0,,156,8.974358974358974
CT McNally,2.1505376344086025,3.0303030303030303,0.0,0.0,0.0,0.0,156,1.9230769230769231
MV Pavlovic,8.045977011494253,8.108108108108109,5.88235294117647,0.0,20.0,33.33333333333333,156,8.333333333333332
NA Rock,7.82608695652174,18.51851851851852,11.11111111111111,0.0,0.0,,156,9.615384615384617
AM Healey,8.450704225352112,3.3333333333333335,9.523809523809524,0.0,0.0,6.666666666666667,156,6.41025641025641
M Aboagye,5.4945054945054945,7.6923076923076925,0.0,16.666666666666664,0.0,0.0,156,5.769230769230769
PJ Hughes,2.8846153846153846,5.714285714285714,10.0,0.0,0.0,,156,3.8461538461538463
Khalid Zahid,7.43801652892562,7.4074074074074066,16.666666666666664,0.0,100.0,,156,8.333333333333332
A Davidson-Soler,3.0303030303030303,0.0,11.11111111111111,33.33333333333333,0.0,0.0,155,3.225806451612903
A Vessik,4.081632653061225,0.0,15.384615384615385,0.0,0.0,,155,3.870967741935484
LN Shabalala,11.11111111111111,7.142857142857142,0.0,0.0,8.333333333333332,6.0606060606060606,155,6.451612903225806
Likitha Yadav,1.2345679012345678,0.0,5.555555555555555,0.0,0.0,0.0,155,1.2903225806451613
Bakhtiar Tahiri,4.49438202247191,2.7777777777777777,0.0,0.0,0.0,0.0,155,3.225806451612903
Aslam Mohammad,4.301075268817205,11.76470588235294,7.142857142857142,0.0,0.0,0.0,155,5.806451612903226
NN Odhiambo,3.260869565217391,18.181818181818183,12.5,0.0,33.33333333333333,0.0,155,7.741935483870968
Habeeba Bader,3.7037037037037033,10.526315789473683,0.0,0.0,0.0,0.0,155,4.516129032258064
N Jagadeesan,5.0,2.7027027027027026,9.090909090909092,0.0,0.0,,155,4.516129032258064
Rabeya Khan,7.228915662650602,5.88235294117647,6.25,0.0,0.0,0.0,154,5.844155844155844
A Kohli,4.25531914893617,8.823529411764707,0.0,20.0,0.0,,154,5.194805194805195
W Maximo,5.063291139240507,5.405405405405405,11.11111111111111,0.0,0.0,16.666666666666664,154,5.844155844155844
Ibrahim Nashath,3.896103896103896,7.317073170731707,0.0,0.0,0.0,0.0,154,3.896103896103896
MP Breetzke,3.8461538461538463,14.705882352941178,18.181818181818183,0.0,0.0,,154,7.142857142857142
M Kpaka,6.8181818181818175,6.0606060606060606,8.333333333333332,0.0,0.0,12.5,154,6.493506493506493
MJ Prior,6.593406593406594,5.263157894736842,6.666666666666667,0.0,0.0,0.0,154,5.844155844155844
AL Seddon,5.05050505050505,3.125,0.0,0.0,0.0,0.0,154,3.896103896103896
J Liyanage,3.7383177570093453,0.0,0.0,0.0,0.0,,153,2.6143790849673203
AJ Ayannaike,8.235294117647058,19.047619047619047,5.88235294117647,0.0,0.0,,153,10.457516339869281
J Sanele,5.194805194805195,5.0,0.0,11.11111111111111,0.0,0.0,153,4.57516339869281
Khaibar Deldar,6.521739130434782,0.0,13.333333333333334,16.666666666666664,0.0,33.33333333333333,153,6.535947712418301
RSM Lili'i,1.0869565217391304,5.405405405405405,0.0,0.0,0.0,0.0,153,1.9607843137254901
J Trembeath-Moro,2.4096385542168677,7.894736842105263,0.0,0.0,0.0,0.0,153,3.2679738562091507
G Shukla,6.122448979591836,5.88235294117647,0.0,0.0,0.0,0.0,152,5.263157894736842
Manan Bashir,5.660377358490567,3.4482758620689653,9.090909090909092,66.66666666666666,0.0,0.0,152,6.578947368421052
Amelia Jones,0.0,0.0,8.695652173913043,0.0,0.0,0.0,152,1.3157894736842104
K Abdulquadri,7.575757575757576,2.631578947368421,0.0,7.6923076923076925,0.0,0.0,152,4.605263157894736
AF Ifill,7.59493670886076,5.555555555555555,4.761904761904762,10.0,0.0,0.0,152,6.578947368421052
M Wai Siu,2.5316455696202533,2.7027027027027026,0.0,0.0,0.0,0.0,152,1.9736842105263157
O Amarjargal,8.0,0.0,0.0,5.263157894736842,0.0,8.333333333333332,152,3.9473684210526314
S Foo-Ryland,1.0309278350515463,0.0,0.0,0.0,0.0,,152,0.6578947368421052
Z Khan,6.593406593406594,9.090909090909092,18.75,0.0,0.0,33.33333333333333,151,8.609271523178808
Nayab Razwan,5.88235294117647,6.451612903225806,5.88235294117647,0.0,0.0,0.0,151,5.298013245033113
GG Alta,7.0588235294117645,8.333333333333332,12.5,0.0,0.0,0.0,151,7.28476821192053
Usman Najeeb,8.256880733944955,10.344827586206897,14.285714285714285,0.0,0.0,,151,8.609271523178808
AN Kelly,8.49056603773585,14.814814814814813,0.0,0.0,0.0,0.0,151,8.609271523178808
HR Walsh,6.9306930693069315,0.0,0.0,0.0,,,151,4.635761589403973
LA Burns,4.424778761061947,3.4482758620689653,0.0,50.0,,,151,4.635761589403973
AAP Rivero,8.791208791208792,2.7027027027027026,0.0,0.0,0.0,0.0,151,5.960264900662252
Hamza Tariq,4.958677685950414,13.636363636363635,0.0,0.0,0.0,,151,5.960264900662252
Zeshan Arif,3.061224489795918,9.090909090909092,20.0,0.0,0.0,,151,5.960264900662252
FA Zavala,2.380952380952381,8.571428571428571,5.263157894736842,28.57142857142857,0.0,33.33333333333333,151,5.960264900662252
HJ Hunt,5.208333333333334,5.555555555555555,10.0,0.0,0.0,0.0,150,5.333333333333334
DP Michael,2.7777777777777777,0.0,0.0,50.0,0.0,,150,2.666666666666667
G Voll,4.587155963302752,0.0,0.0,0.0,0.0,0.0,150,3.3333333333333335
S Rani,5.333333333333334,8.571428571428571,5.263157894736842,0.0,0.0,0.0,150,5.333333333333334
Huzaifa Mohammed,1.0752688172043012,0.0,18.181818181818183,0.0,0.0,0.0,150,2.0
EN Lynch,9.803921568627452,9.67741935483871,20.0,0.0,,,150,10.0
LAR Bommareddy,2.941176470588235,13.157894736842104,13.043478260869565,0.0,0.0,0.0,150,6.666666666666667
AN Kervezee,1.9230769230769231,13.793103448275861,0.0,0.0,0.0,0.0,149,4.026845637583892
D Busingye,2.1505376344086025,2.857142857142857,0.0,0.0,0.0,0.0,149,2.013422818791946
Fayyaz Butt,3.9603960396039604,7.142857142857142,0.0,16.666666666666664,0.0,,149,4.697986577181208
Adnan Ilyas,5.1020408163265305,2.7777777777777777,0.0,0.0,0.0,0.0,149,4.026845637583892
LC Sthalekar,3.361344537815126,5.263157894736842,0.0,0.0,0.0,,149,3.3557046979865772
IJL Trott,3.225806451612903,0.0,8.333333333333332,0.0,0.0,,149,2.684563758389262
S Rungrueang,10.112359550561797,15.625,7.142857142857142,0.0,0.0,0.0,149,10.06711409395973
S Mba,5.633802816901409,2.857142857142857,0.0,0.0,0.0,0.0,149,3.3557046979865772
Jahanara Alam,4.2105263157894735,20.0,9.090909090909092,0.0,0.0,20.0,149,8.053691275167784
J Chialoufas,4.444444444444445,7.6923076923076925,7.6923076923076925,0.0,0.0,11.11111111111111,149,5.369127516778524
PD Hennessy,4.040404040404041,6.666666666666667,8.333333333333332,0.0,0.0,,149,4.697986577181208
JM Kerr,9.090909090909092,6.896551724137931,0.0,0.0,0.0,0.0,149,8.053691275167784
MM Sharma,5.769230769230769,13.793103448275861,12.5,0.0,50.0,0.0,148,8.108108108108109
N Knights,6.382978723404255,0.0,20.0,0.0,0.0,18.181818181818183,148,6.756756756756757
Muhammad Kashif,5.263157894736842,3.3333333333333335,0.0,16.666666666666664,0.0,50.0,148,5.405405405405405
Roma Thapa,4.705882352941177,8.823529411764707,0.0,0.0,0.0,0.0,148,4.72972972972973
Aniket Verma,5.5045871559633035,4.761904761904762,22.22222222222222,0.0,0.0,0.0,148,6.081081081081082
BKB Corbin,8.75,9.523809523809524,0.0,11.11111111111111,0.0,,148,8.108108108108109
Ramandeep Singh,5.88235294117647,15.0,0.0,0.0,,,148,6.756756756756757
P Pheko,4.918032786885246,6.976744186046512,4.761904761904762,12.5,0.0,11.11111111111111,148,6.081081081081082
Nur Dania Syuhada,5.633802816901409,5.714285714285714,7.142857142857142,0.0,25.0,13.333333333333334,147,6.802721088435375
CA Soper,5.88235294117647,3.7037037037037033,8.333333333333332,33.33333333333333,0.0,0.0,147,6.122448979591836
HM Rowe,6.666666666666667,2.941176470588235,0.0,0.0,,,147,5.442176870748299
SR Thompson,9.174311926605505,7.6923076923076925,0.0,100.0,,,147,8.843537414965986
SW Poynter,4.807692307692308,17.24137931034483,11.11111111111111,0.0,0.0,0.0,147,7.482993197278912
S Rana,4.807692307692308,11.11111111111111,0.0,0.0,0.0,0.0,147,5.442176870748299
L Denny,4.901960784313726,6.451612903225806,11.11111111111111,0.0,0.0,0.0,147,5.442176870748299
Adama Kamara,4.285714285714286,2.631578947368421,5.88235294117647,9.090909090909092,0.0,0.0,147,4.081632653061225
Rohit Kumar,5.4945054945054945,11.76470588235294,7.142857142857142,0.0,0.0,0.0,147,6.802721088435375
AS Wikman,2.912621359223301,10.0,0.0,0.0,0.0,0.0,147,4.081632653061225
S Chaturongrattana,7.042253521126761,0.0,0.0,10.0,0.0,0.0,147,4.081632653061225
Ibrahim Rizan,6.8181818181818175,6.451612903225806,12.5,0.0,0.0,0.0,147,6.802721088435375
O Bascome,7.4074074074074066,5.714285714285714,0.0,14.285714285714285,33.33333333333333,0.0,146,6.8493150684931505
Wahidullah Usmani,4.597701149425287,2.7777777777777777,6.666666666666667,0.0,0.0,0.0,146,4.10958904109589
Shahid Arshad,7.5,5.714285714285714,6.666666666666667,0.0,0.0,20.0,146,6.8493150684931505
S Magar,3.4090909090909087,9.090909090909092,6.25,0.0,0.0,,146,4.794520547945205
JD Freyone,7.228915662650602,2.857142857142857,6.666666666666667,0.0,0.0,0.0,146,5.47945205479452
RJ Peterson,4.854368932038835,6.451612903225806,0.0,0.0,0.0,,146,4.794520547945205
Qanita Jalil,9.574468085106384,19.35483870967742,7.6923076923076925,0.0,0.0,0.0,146,10.95890410958904
Muhammad Haziq Aiman,6.0606060606060606,0.0,14.285714285714285,0.0,33.33333333333333,0.0,146,5.47945205479452
CD Mboe,3.125,8.333333333333332,0.0,0.0,20.0,25.0,146,4.794520547945205
Kaushal Kumar,5.0,0.0,0.0,0.0,0.0,0.0,145,2.7586206896551726
V Redkar,3.571428571428571,0.0,0.0,0.0,0.0,0.0,145,2.0689655172413794
HM Nicholls,5.825242718446602,3.225806451612903,11.11111111111111,0.0,,,145,5.517241379310345
PG Fulton,8.333333333333332,5.714285714285714,6.25,0.0,0.0,50.0,145,7.586206896551724
W Wotu,7.0588235294117645,3.0303030303030303,0.0,0.0,0.0,0.0,145,4.827586206896552
Tamoor Sajjad,1.9607843137254901,4.3478260869565215,8.333333333333332,0.0,,,145,2.7586206896551726
T Gedarage,4.285714285714286,0.0,4.545454545454546,0.0,0.0,0.0,145,2.7586206896551726
AR Bisht,4.807692307692308,0.0,11.11111111111111,0.0,0.0,0.0,145,4.137931034482759
JK Lalor,9.900990099009901,11.428571428571429,0.0,0.0,,,145,9.655172413793103
I Elec,8.695652173913043,11.428571428571429,4.545454545454546,0.0,0.0,0.0,145,7.586206896551724
BS Stephenson,6.593406593406594,5.405405405405405,0.0,0.0,,,145,5.517241379310345
BMSM Kumari,6.024096385542169,6.896551724137931,9.090909090909092,14.285714285714285,25.0,0.0,145,6.896551724137931
Irfan Khan,6.25,0.0,0.0,0.0,0.0,0.0,145,4.137931034482759
AB Kaur,2.8301886792452833,0.0,0.0,0.0,0.0,,144,2.083333333333333
RD Pangestuti,1.4285714285714286,2.7777777777777777,11.11111111111111,0.0,16.666666666666664,20.0,144,4.166666666666666
Vineet Shah,6.25,3.3333333333333335,0.0,0.0,0.0,0.0,144,4.861111111111112
M Martinez,5.333333333333334,6.0606060606060606,13.333333333333334,20.0,0.0,0.0,144,6.944444444444445
T Taylor,9.210526315789473,2.857142857142857,7.6923076923076925,0.0,0.0,0.0,144,6.25
J Little,4.545454545454546,2.5,0.0,0.0,,,144,3.4722222222222223
Sidhant Singh,4.587155963302752,3.8461538461538463,0.0,0.0,0.0,,144,4.166666666666666
Sayed Monib,9.401709401709402,0.0,16.666666666666664,0.0,0.0,,144,8.333333333333332
GS Sandhu,7.6190476190476195,6.666666666666667,0.0,0.0,0.0,,144,6.944444444444445
N Shangase,4.761904761904762,3.3333333333333335,0.0,0.0,0.0,25.0,144,4.166666666666666
S Miyaji,3.3707865168539324,3.125,7.6923076923076925,20.0,0.0,0.0,143,4.195804195804196
MW Machan,3.8095238095238098,0.0,0.0,0.0,0.0,,143,2.797202797202797
H Leko,1.9801980198019802,6.451612903225806,0.0,0.0,,,143,2.797202797202797
NM Salonen,9.89010989010989,8.823529411764707,0.0,0.0,,,143,8.391608391608392
Seika Sumi,2.2222222222222223,12.903225806451612,18.181818181818183,0.0,0.0,0.0,143,5.594405594405594
G Chohan,12.643678160919542,0.0,0.0,0.0,0.0,0.0,143,7.6923076923076925
Ezgi Nur Kilic,5.194805194805195,8.571428571428571,10.0,12.5,0.0,0.0,143,6.993006993006993
Wasim Ali,6.481481481481481,7.6923076923076925,0.0,0.0,,,143,6.293706293706294
C Forbes,6.41025641025641,5.555555555555555,11.76470588235294,0.0,0.0,0.0,143,6.293706293706294
N Saini,7.777777777777778,5.0,9.090909090909092,0.0,,,143,6.993006993006993
Tarun Sharma,3.296703296703297,16.129032258064516,0.0,20.0,33.33333333333333,0.0,143,6.993006993006993
Muhammad Younis,10.344827586206897,2.7777777777777777,8.333333333333332,0.0,0.0,,143,7.6923076923076925
Mohammed Siraj,5.813953488372093,2.941176470588235,12.5,0.0,0.0,0.0,143,5.594405594405594
M Ndhambi,2.857142857142857,0.0,6.666666666666667,0.0,0.0,0.0,142,2.112676056338028
TC Mataora,2.5,0.0,0.0,20.0,0.0,0.0,142,2.8169014084507045
Mukhtar Ahmed,4.901960784313726,0.0,0.0,50.0,,,142,4.225352112676056
Sulaiman Ali,6.896551724137931,4.3478260869565215,8.333333333333332,0.0,0.0,0.0,142,5.633802816901409
Ayyaz Qureshi,1.2987012987012987,5.0,6.666666666666667,0.0,0.0,0.0,142,2.8169014084507045
SS Weerakkody,4.444444444444445,6.666666666666667,8.333333333333332,16.666666666666664,0.0,0.0,142,5.633802816901409
Myat Thu Aung,3.278688524590164,0.0,0.0,10.0,0.0,11.11111111111111,142,2.8169014084507045
T Legaabile,1.2658227848101267,5.405405405405405,7.142857142857142,14.285714285714285,0.0,50.0,142,4.225352112676056
DH Yagnik,4.854368932038835,3.571428571428571,30.0,0.0,,,142,6.338028169014084
Gurpratap Singh,5.617977528089887,8.571428571428571,15.384615384615385,0.0,,,142,7.042253521126761
D Jakiel,8.333333333333332,2.857142857142857,0.0,0.0,0.0,,142,5.633802816901409
J Albin,1.2987012987012987,2.857142857142857,6.25,0.0,0.0,0.0,142,2.112676056338028
KS Bagabena,5.319148936170213,3.3333333333333335,0.0,0.0,0.0,100.0,142,4.929577464788732
M Beitaki,8.045977011494253,0.0,0.0,0.0,0.0,0.0,141,4.964539007092199
Imrul Kayes,7.5,10.526315789473683,0.0,0.0,,,141,7.092198581560284
M Choamba,4.938271604938271,5.88235294117647,7.142857142857142,0.0,25.0,0.0,141,5.673758865248227
S Ravikumar,1.3888888888888888,8.333333333333332,0.0,0.0,33.33333333333333,0.0,141,4.25531914893617
TIF Triffitt,9.345794392523365,0.0,0.0,0.0,,,141,7.092198581560284
P Dogra,5.555555555555555,0.0,0.0,0.0,50.0,0.0,141,4.25531914893617
J Vijay,4.444444444444445,14.285714285714285,0.0,0.0,0.0,0.0,140,5.714285714285714
Haris Rauf,9.30232558139535,5.88235294117647,16.666666666666664,0.0,0.0,0.0,140,8.571428571428571
NM Cherriath,2.7777777777777777,11.428571428571429,0.0,0.0,0.0,0.0,140,4.285714285714286
BW Hilfenhaus,4.081632653061225,11.538461538461538,11.11111111111111,0.0,33.33333333333333,0.0,140,6.428571428571428
ML Castillo,11.428571428571429,2.7027027027027026,6.666666666666667,0.0,0.0,0.0,140,7.142857142857142
RJ Harris,7.8431372549019605,7.4074074074074066,22.22222222222222,0.0,,,140,8.571428571428571
Vathana Sreemurugavel,3.278688524590164,0.0,15.789473684210526,0.0,0.0,0.0,140,3.571428571428571
Waseem Yaqoob,6.666666666666667,0.0,17.647058823529413,0.0,0.0,0.0,140,5.714285714285714
CE Dean,7.2727272727272725,0.0,14.285714285714285,0.0,,,139,6.474820143884892
C Chukwuonye,6.578947368421052,11.11111111111111,0.0,14.285714285714285,33.33333333333333,0.0,139,7.913669064748201
WK Lai,16.27906976744186,9.375,0.0,0.0,0.0,50.0,139,12.949640287769784
Samiullah Rahmani,7.6923076923076925,0.0,8.333333333333332,0.0,0.0,,139,5.755395683453238
A Kato-Stafford,1.4285714285714286,0.0,5.88235294117647,9.090909090909092,0.0,0.0,139,2.158273381294964
D Hannema,3.1914893617021276,3.125,0.0,0.0,0.0,0.0,139,2.877697841726619
LG Pretorius,8.333333333333332,6.666666666666667,0.0,25.0,0.0,,139,7.913669064748201
S Grover,5.05050505050505,12.5,8.333333333333332,0.0,0.0,,139,6.474820143884892
A Sutherland,9.734513274336283,23.809523809523807,0.0,0.0,0.0,,139,11.510791366906476
RA Reilly,4.49438202247191,3.7037037037037033,0.0,0.0,0.0,0.0,139,3.597122302158273
Raihan Hossain,3.1746031746031744,5.555555555555555,8.0,0.0,0.0,0.0,139,4.316546762589928
Mohammad Naveed,5.617977528089887,12.121212121212121,0.0,20.0,0.0,,139,7.194244604316546
SM Nash,8.21917808219178,2.941176470588235,5.88235294117647,0.0,0.0,0.0,139,5.755395683453238
Syed Haider,6.0,3.3333333333333335,0.0,0.0,,,139,5.0359712230215825
C Tlali,5.47945205479452,9.090909090909092,7.6923076923076925,12.5,0.0,14.285714285714285,139,7.194244604316546
Mirab Razwan,8.974358974358974,5.88235294117647,0.0,0.0,0.0,0.0,138,6.521739130434782
CS Nascimento,7.6923076923076925,0.0,15.384615384615385,9.090909090909092,0.0,0.0,138,6.521739130434782
E Kuncova,4.3478260869565215,14.285714285714285,5.0,0.0,0.0,0.0,138,6.521739130434782
GC Murtaza,8.333333333333332,7.142857142857142,0.0,16.666666666666664,0.0,0.0,138,7.246376811594203
Mohammad Mithun,10.0,2.941176470588235,0.0,0.0,0.0,,138,7.246376811594203
NJ Ferraby,12.048192771084338,3.225806451612903,0.0,14.285714285714285,0.0,,138,8.695652173913043
H Davids,4.2105263157894735,13.793103448275861,0.0,0.0,,,138,5.797101449275362
CJ Borgas,6.730769230769231,3.571428571428571,0.0,,,,138,5.797101449275362
B Phelenyane,2.941176470588235,5.714285714285714,0.0,0.0,0.0,12.5,138,3.6231884057971016
G Bakiweyem,6.593406593406594,6.666666666666667,18.181818181818183,20.0,0.0,,138,7.971014492753622
AC Sabino,4.285714285714286,7.6923076923076925,5.88235294117647,0.0,0.0,0.0,138,5.072463768115942
TB Pawde,1.2987012987012987,5.263157894736842,7.6923076923076925,0.0,33.33333333333333,0.0,138,3.6231884057971016
G Motie,6.25,9.67741935483871,0.0,0.0,,,138,6.521739130434782
S Jayakodi,2.941176470588235,0.0,0.0,0.0,0.0,0.0,137,1.4598540145985401
JKD Andreano,14.754098360655737,5.714285714285714,0.0,0.0,14.285714285714285,0.0,137,8.75912408759124
AD Poynter,6.741573033707865,0.0,0.0,0.0,0.0,,137,4.37956204379562
SL Verma,3.0927835051546393,4.0,0.0,0.0,0.0,,137,2.9197080291970803
B Madimabe,2.083333333333333,3.125,5.0,7.6923076923076925,10.0,7.142857142857142,137,4.37956204379562
Pooja Ganesh,6.185567010309279,0.0,0.0,0.0,0.0,0.0,137,4.37956204379562
Faisal Raza,3.8461538461538463,8.0,0.0,50.0,0.0,,137,5.109489051094891
MJG Rippon,3.296703296703297,3.225806451612903,0.0,0.0,0.0,,137,2.9197080291970803
VE Tembo,11.39240506329114,3.3333333333333335,13.333333333333334,0.0,0.0,0.0,137,8.75912408759124
Mehboob Ali,5.681818181818182,3.0303030303030303,25.0,50.0,0.0,0.0,137,7.2992700729927
C Murrombe,4.878048780487805,6.896551724137931,0.0,16.666666666666664,9.090909090909092,4.166666666666666,137,5.839416058394161
Akhil Arjunan,5.434782608695652,3.225806451612903,11.11111111111111,0.0,0.0,,137,5.109489051094891
PI Walter,9.278350515463918,3.571428571428571,11.11111111111111,0.0,0.0,,137,8.02919708029197
Amrita Sasidharan,0.0,0.0,0.0,0.0,,,137,0.0
A Yon,3.125,6.896551724137931,12.5,0.0,,,137,4.37956204379562
Regina Khan,0.0,0.0,10.0,9.090909090909092,0.0,0.0,136,2.2058823529411766
ROC Dunka,11.11111111111111,5.714285714285714,0.0,0.0,0.0,0.0,136,8.823529411764707
Abdul Wahid,4.9504950495049505,0.0,20.0,0.0,0.0,0.0,136,4.411764705882353
Ahmed Raza,6.329113924050633,0.0,18.75,16.666666666666664,0.0,0.0,136,6.61764705882353
Marcelle Hanekom,5.952380952380952,3.0303030303030303,0.0,0.0,0.0,0.0,136,4.411764705882353
Ghulam Shabber,4.545454545454546,0.0,11.11111111111111,0.0,,,136,3.6764705882352944
TM Macalou,6.521739130434782,12.0,0.0,0.0,0.0,0.0,136,4.411764705882353
AE Isesele,10.588235294117647,5.405405405405405,11.11111111111111,0.0,0.0,0.0,136,8.823529411764707
Ghulam Abbas Butt,9.876543209876543,3.0303030303030303,12.5,0.0,0.0,100.0,136,8.823529411764707
Bella Poon,11.29032258064516,2.7777777777777777,0.0,9.090909090909092,14.285714285714285,0.0,136,7.352941176470589
Danyal Raja,6.8181818181818175,2.941176470588235,14.285714285714285,25.0,0.0,,136,6.61764705882353
AR Cusack,9.0,0.0,0.0,0.0,0.0,,136,6.61764705882353
STRA de Silva,2.4691358024691357,7.142857142857142,7.6923076923076925,16.666666666666664,0.0,0.0,136,4.411764705882353
Rizwan Mahmood,5.9405940594059405,8.695652173913043,16.666666666666664,0.0,0.0,,136,6.61764705882353
OJ Peake,3.0303030303030303,7.6923076923076925,0.0,0.0,,,135,3.7037037037037033
ME Trescothick,2.0202020202020203,0.0,0.0,0.0,,,135,1.4814814814814816
CA Rose,5.769230769230769,9.090909090909092,0.0,0.0,,,135,5.9259259259259265
SM Solia,4.040404040404041,4.0,0.0,0.0,50.0,,135,4.444444444444445
K Sathish,5.88235294117647,6.896551724137931,7.6923076923076925,0.0,0.0,0.0,135,5.9259259259259265
Mujeeb-ur-Rehman,7.000000000000001,7.4074074074074066,0.0,0.0,,,135,6.666666666666667
AF Milne,7.291666666666667,16.0,12.5,0.0,50.0,,135,9.62962962962963
S Pillai,8.19672131147541,3.225806451612903,0.0,0.0,0.0,0.0,135,4.444444444444445
T Dissanayake,3.0303030303030303,0.0,0.0,0.0,,,134,2.2388059701492535
B Manuel,11.475409836065573,7.6923076923076925,0.0,0.0,0.0,33.33333333333333,134,8.208955223880597
Shashikant Laxman,12.32876712328767,15.625,0.0,0.0,0.0,0.0,134,10.44776119402985
AL Kerai,5.405405405405405,6.666666666666667,6.666666666666667,0.0,0.0,0.0,134,5.223880597014925
MC Juneja,4.166666666666666,7.142857142857142,0.0,0.0,0.0,,134,4.477611940298507
HML Madushani,2.7027027027027026,3.3333333333333335,0.0,0.0,25.0,0.0,134,2.9850746268656714
M Machado,6.521739130434782,3.0303030303030303,14.285714285714285,0.0,0.0,,134,5.970149253731343
Tanwir Afzal,9.63855421686747,4.0,0.0,12.5,0.0,0.0,134,7.462686567164178
D McGahey,4.166666666666666,5.555555555555555,7.6923076923076925,0.0,0.0,0.0,134,4.477611940298507
A Salomao,10.256410256410255,3.225806451612903,0.0,42.857142857142854,0.0,0.0,134,8.955223880597014
Breeze Ahir,4.054054054054054,6.896551724137931,6.666666666666667,14.285714285714285,0.0,0.0,134,5.223880597014925
DT Tiripano,4.878048780487805,6.0606060606060606,0.0,0.0,0.0,0.0,134,4.477611940298507
RG Aga,6.25,7.142857142857142,11.11111111111111,0.0,,,134,6.7164179104477615
I Ranaweera,6.25,0.0,0.0,0.0,25.0,8.333333333333332,133,4.511278195488721
Shahzaib Hasan,5.797101449275362,0.0,5.555555555555555,10.0,33.33333333333333,0.0,133,6.015037593984962
S Sigaiwasa,8.19672131147541,6.25,18.75,0.0,0.0,0.0,133,7.518796992481203
Taher Muhammad,10.126582278481013,0.0,7.142857142857142,0.0,0.0,0.0,133,6.7669172932330826
Ali Nadeem,2.127659574468085,0.0,0.0,0.0,0.0,,133,1.5037593984962405
LM Babirye,7.8125,2.631578947368421,0.0,10.0,0.0,,133,5.263157894736842
Mashael Waqas,1.4084507042253522,7.6923076923076925,0.0,0.0,0.0,0.0,132,2.272727272727273
G Keles,4.819277108433735,0.0,18.181818181818183,0.0,50.0,0.0,132,5.303030303030303
RD Chahar,10.38961038961039,11.11111111111111,0.0,0.0,0.0,33.33333333333333,132,9.848484848484848
D Nikolov,10.38961038961039,11.428571428571429,15.384615384615385,0.0,0.0,0.0,132,10.606060606060606
MA Nyabela,3.076923076923077,16.129032258064516,6.25,0.0,14.285714285714285,20.0,132,7.575757575757576
Jing Yang,3.508771929824561,3.125,10.526315789473683,16.666666666666664,0.0,0.0,132,5.303030303030303
C Lokuge,2.3255813953488373,0.0,10.0,25.0,0.0,,132,3.0303030303030303
K Mirpuri,2.941176470588235,0.0,0.0,0.0,,,132,2.272727272727273
LI Salomone,5.714285714285714,3.125,6.25,0.0,33.33333333333333,0.0,132,5.303030303030303
C Bosch,6.315789473684211,7.6923076923076925,0.0,0.0,,,132,6.0606060606060606
Pen Samon,6.8181818181818175,3.4482758620689653,5.263157894736842,7.6923076923076925,0.0,0.0,132,4.545454545454546
L Dalbina,1.3333333333333335,3.225806451612903,0.0,16.666666666666664,0.0,0.0,132,2.272727272727273
