batter,low_pressure_rate,high_pressure_rate,pressure_increase,balls_faced
L Ronchi,6.097560975609756,14.285714285714285,8.188153310104529,358
L Scott,2.7237354085603114,14.285714285714285,11.561978877153972,280
L Siaka,6.395348837209303,5.263157894736842,-1.1321909424724614,595
L Sormus,3.7735849056603774,5.263157894736842,1.4895729890764642,193
L Steenkamp,5.714285714285714,50.0,44.285714285714285,114
L Taylor,9.89010989010989,7.142857142857142,-2.747252747252748,119
L Tshuma,5.699481865284974,4.761904761904762,-0.937577103380212,233
L Tucker,4.075235109717868,12.5,8.424764890282132,1028
L Udeh,8.737864077669903,0.0,-8.737864077669903,121
L Vincent,4.375,0.0,-4.375,186
L Winfield,4.320987654320987,7.6923076923076925,3.371320037986705,366
L Wolvaardt,2.989627821842587,2.564102564102564,-0.42552525774002303,1866
L Wykes-Templeman,8.108108108108109,9.523809523809524,1.415701415701415,112
L Yamamoto-Lake,5.371900826446281,7.5,2.1280991735537187,565
LA Burns,4.225352112676056,50.0,45.774647887323944,151
LA Dunbar,3.315881326352531,2.7777777777777777,-0.5381035485747532,716
LA Marsh,4.219409282700422,9.090909090909092,4.87149980820867,319
LA Musiani,6.0344827586206895,0.0,-6.0344827586206895,122
LA Pomersbach,3.9473684210526314,2.3255813953488373,-1.621787025703794,627
LAR Bommareddy,6.60377358490566,0.0,-6.60377358490566,150
LB Ferbrache,4.428044280442804,0.0,-4.428044280442804,296
LC Sthalekar,3.6231884057971016,0.0,-3.6231884057971016,149
LD Chandimal,5.010893246187364,5.263157894736842,0.2522646485494775,1032
LE Bosman,6.547619047619048,8.333333333333332,1.7857142857142838,192
LE Kaushalya,5.299539170506913,8.333333333333332,3.0337941628264193,470
LF Muller,5.05050505050505,0.0,-5.05050505050505,232
LG Pretorius,7.936507936507936,20.0,12.063492063492063,139
LH Rodrigues,2.857142857142857,0.0,-2.857142857142857,217
LI Salomone,4.901960784313726,7.142857142857142,2.2408963585434165,132
LJ Evans,4.724409448818897,0.0,-4.724409448818897,545
LJ Payas,3.4482758620689653,0.0,-3.4482758620689653,121
LJ Poulton,3.6036036036036037,0.0,-3.6036036036036037,127
LJ Wright,4.993342210386151,2.9850746268656714,-2.00826758352048,1676
LL Dimba,4.240282685512367,1.7857142857142856,-2.454568399798082,384
LL Htun,4.368932038834951,4.878048780487805,0.5091167416528535,280
LM Babirye,5.88235294117647,7.6923076923076925,1.8099547511312224,133
LM Jongwe,5.833333333333333,6.666666666666667,0.8333333333333339,405
LMM Tahuhu,7.960199004975125,0.0,-7.960199004975125,221
LMP Simmons,3.5860655737704916,3.0534351145038165,-0.5326304592666751,2285
LN Oluoch,5.747126436781609,6.666666666666667,0.9195402298850581,298
LN Shabalala,9.58904109589041,5.0,-4.58904109589041,155
LPC Silva,6.70391061452514,0.0,-6.70391061452514,211
LR Down,6.122448979591836,0.0,-6.122448979591836,109
LR Shukla,5.521472392638037,15.384615384615385,9.863142991977348,358
LRPL Taylor,4.0464916056823075,2.898550724637681,-1.1479408810446263,2527
LS Greenway,2.832244008714597,0.0,-2.832244008714597,523
LS Livingstone,5.260303687635575,0.0,-5.260303687635575,1995
LV Boas,5.957446808510639,17.391304347826086,11.433857539315447,285
LV van Beek,6.896551724137931,0.0,-6.896551724137931,129
Lakshit Gupta,3.762376237623762,2.941176470588235,-0.8211997670355271,594
Lalit Yadav,4.850746268656716,12.5,7.649253731343284,301
Lata Mondal,6.666666666666667,2.4390243902439024,-4.227642276422765,328
Likitha Yadav,0.8264462809917356,0.0,-0.8264462809917356,155
Liton Das,5.1194539249146755,2.5,-2.6194539249146755,1948
Lokesh Bam,7.766990291262135,0.0,-7.766990291262135,112
Lucas Rossi,3.783783783783784,11.11111111111111,7.3273273273273265,230
Lucky Ali,5.594405594405594,11.76470588235294,6.170300287947346,179
Luis Hermida,2.9787234042553195,5.263157894736842,2.284434490481522,279
Luqman Butt,4.023845007451564,0.0,-4.023845007451564,742
M Aboagye,6.153846153846154,11.11111111111111,4.9572649572649565,156
M Akayezu,11.019283746556475,14.285714285714285,3.2664305391578097,406
M Ariokot,3.9603960396039604,4.761904761904762,0.8015087223008015,253
M Beitaki,5.737704918032787,0.0,-5.737704918032787,141
M Bibi,4.913294797687861,5.555555555555555,0.6422607578676942,397
M Bryant,5.379188712522046,5.714285714285714,0.3350970017636685,1247
M Campopiano,3.7463976945244957,0.0,-3.7463976945244957,391
M Castineiras,1.8867924528301887,6.25,4.363207547169811,346
M Chadha,2.4822695035460995,6.25,3.7677304964539005,322
M Choamba,5.217391304347826,8.333333333333332,3.115942028985506,141
M Coetzee,5.8171745152354575,5.263157894736842,-0.5540166204986159,412
M Corazon,3.7122969837587005,6.451612903225806,2.7393159194671055,509
M Dlamini,3.571428571428571,8.333333333333332,4.761904761904761,371
M Gilkes,5.199516324062878,2.564102564102564,-2.635413759960314,933
M Gogev,4.3478260869565215,4.761904761904762,0.41407867494824036,371
M Gorases,5.567010309278351,6.976744186046512,1.4097338767681604,643
M Hill,3.300076745970836,0.9803921568627451,-2.319684589108091,1566
M Jansen,8.73015873015873,0.0,-8.73015873015873,276
M Kaif,6.550218340611353,0.0,-6.550218340611353,258
M Kapp,4.545454545454546,0.0,-4.545454545454546,1321
M Kartik,3.8834951456310676,0.0,-3.8834951456310676,109
M Kasselman,5.172413793103448,0.0,-5.172413793103448,265
M Klinger,3.7735849056603774,2.1739130434782608,-1.5996718621821167,1708
M Kpaka,6.6115702479338845,4.761904761904762,-1.8496654860291226,154
M Labuschagne,4.4989775051124745,14.285714285714285,9.78673678060181,528
M Levitt,3.272727272727273,0.0,-3.272727272727273,628
M Lollo,5.660377358490567,14.285714285714285,8.625336927223717,125
M Machado,5.6000000000000005,0.0,-5.6000000000000005,134
M Maguire,2.9629629629629632,11.76470588235294,8.801742919389977,171
M Manhas,3.225806451612903,0.0,-3.225806451612903,486
M Martinez,5.555555555555555,9.523809523809524,3.9682539682539684,144
M McColl,5.396825396825397,7.142857142857142,1.7460317460317452,352
M Mooketsi,5.813953488372093,10.0,4.186046511627907,111
M Morkel,9.174311926605505,0.0,-9.174311926605505,122
M Mupachikwa,2.3529411764705883,1.3888888888888888,-0.9640522875816995,1488
M Musonda,3.8942976356050067,5.88235294117647,1.9880553055714634,817
M Mwangi,3.5897435897435894,9.67741935483871,6.0876757650951205,258
M Mwatile,4.6568627450980395,2.127659574468085,-2.5292031706299545,512
M Ndhambi,1.9801980198019802,0.0,-1.9801980198019802,142
M Ngoche,4.724409448818897,4.761904761904762,0.03749531308586462,173
M Nikolic,1.744186046511628,2.941176470588235,1.1969904240766072,233
M Ozturk,7.59493670886076,5.88235294117647,-1.7125837676842899,113
M Pascal,4.016064257028113,0.0,-4.016064257028113,305
M Perisic,3.755868544600939,16.666666666666664,12.910798122065724,248
M Podosky,5.515587529976019,5.128205128205128,-0.3873824017708909,508
M Polimeri,4.195804195804196,3.4482758620689653,-0.7475283337352305,195
M Raj,2.2452504317789295,3.488372093023256,1.2431216612443263,1369
M Rathnayake,4.778156996587031,8.771929824561402,3.9937728279743716,393
M Sankoh,0.6896551724137931,2.564102564102564,1.8744473916887707,210
M Shahrukh Khan,5.508474576271186,5.263157894736842,-0.24531668153434438,517
M Shumba,5.448717948717949,0.0,-5.448717948717949,342
M Simpson-Parker,3.4013605442176873,0.0,-3.4013605442176873,332
M Sohel Patel,9.278350515463918,50.0,40.72164948453608,113
M Spoors,3.3457249070631967,0.0,-3.3457249070631967,311
M Syahadat Ramli,4.904632152588556,0.0,-4.904632152588556,412
M Syrioti,2.3655913978494625,0.0,-2.3655913978494625,552
M Taniyama,4.672897196261682,0.0,-4.672897196261682,123
M Taylor,4.57516339869281,5.660377358490567,1.0852139597977564,582
M Theekshana,11.18421052631579,5.88235294117647,-5.301857585139319,189
M Turay,6.1946902654867255,3.571428571428571,-2.6232616940581543,287
M Uwase,5.542168674698795,5.47945205479452,-0.06271661990427457,555
M Vaik,6.666666666666667,8.333333333333332,1.6666666666666652,110
M Valner,3.4782608695652173,2.2222222222222223,-1.256038647342995,187
M Vandrasi,4.195804195804196,0.0,-4.195804195804196,162
M Veringmeier,4.123711340206185,0.0,-4.123711340206185,223
M Vijay,3.996003996003996,6.451612903225806,2.45560890722181,2327
M Vivekanandan,5.607476635514018,7.142857142857142,1.535380507343124,173
M Vohra,5.193075898801598,4.545454545454546,-0.6476213533470521,863
M Wai Siu,2.586206896551724,0.0,-2.586206896551724,152
M Wright,4.724409448818897,0.0,-4.724409448818897,421
M Yanagida,3.387096774193549,2.631578947368421,-0.7555178268251281,768
M Yunusu Issa,6.369426751592357,20.0,13.630573248407643,173
M du Preez,3.910614525139665,3.9473684210526314,0.03675389591296652,1258
M van Lingen,6.510416666666667,0.0,-6.510416666666667,450
MA Agarwal,5.268542199488492,7.6923076923076925,2.423765492819201,2146
MA Baig,3.1963470319634704,0.0,-3.1963470319634704,265
MA Carberry,2.8112449799196786,5.0,2.1887550200803214,284
MA Jones,6.666666666666667,0.0,-6.666666666666667,169
MA Leask,6.9730586370839935,9.090909090909092,2.117850453825098,671
MA Nyabela,7.291666666666667,10.0,2.708333333333333,132
MA Starc,6.278026905829597,0.0,-6.278026905829597,239
MAA Sanjeewani,4.755244755244755,13.88888888888889,9.133644133644134,814
MADD Surangika,3.581267217630854,0.0,-3.581267217630854,422
MB Kruger,6.434316353887399,4.545454545454546,-1.8888618084328535,437
MB Tambe,6.015037593984962,8.333333333333332,2.31829573934837,160
MBA Lamplough,4.891304347826087,0.0,-4.891304347826087,210
MC Henriques,4.166666666666666,1.2195121951219512,-2.9471544715447147,3683
MC Juneja,4.838709677419355,0.0,-4.838709677419355,134
MD Bimenyimana,3.4513274336283186,1.8779342723004695,-1.5733931613278491,1532
MD Botha,2.7472527472527473,0.0,-2.7472527472527473,219
MD Dai,5.9405940594059405,0.0,-5.9405940594059405,110
MD Gunathilaka,6.4030131826742,0.0,-6.4030131826742,605
MD Mishra,4.864864864864865,10.0,5.135135135135135,213
MD Patel,3.821656050955414,3.225806451612903,-0.595849599342511,697
MD Shanaka,4.62962962962963,3.9215686274509802,-0.7080610021786495,1444
MDKJ Perera,4.463208685162847,5.88235294117647,1.419144256013623,1799
MDN Hansika,5.9405940594059405,0.0,-5.9405940594059405,130
ME Bessala,6.403940886699508,8.333333333333332,1.9293924466338241,282
ME Bouchier,3.79746835443038,0.0,-3.79746835443038,624
ME Trescothick,1.6260162601626018,0.0,-1.6260162601626018,135
ME Violleau,3.535353535353535,3.571428571428571,0.03607503607503615,257
MEK Hussey,2.88659793814433,4.878048780487805,1.991450842343475,2715
MF Maharoof,6.293706293706294,25.0,18.706293706293707,157
MFI Assuncao,7.920792079207921,11.11111111111111,3.19031903190319,122
MG Bracewell,4.40771349862259,14.285714285714285,9.878000787091695,392
MG Erasmus,3.4065102195306585,4.10958904109589,0.7030788215652315,1487
MG Johnson,7.531380753138076,0.0,-7.531380753138076,271
MG Neser,6.185567010309279,12.5,6.314432989690721,532
MH Cross,4.75206611570248,5.555555555555555,0.8034894398530756,1066
MH Wessels,4.938271604938271,0.0,-4.938271604938271,185
MI Khagoitsa,6.2015503875969,14.285714285714285,8.084163898117385,165
MJ Clarke,4.3893129770992365,0.0,-4.3893129770992365,586
MJ Guptill,4.304267161410018,3.875968992248062,-0.4282981691619563,3058
MJ Lumb,4.983922829581994,8.771929824561402,3.7880069949794084,1402
MJ North,2.6595744680851063,6.25,3.5904255319148937,424
MJ Owen,6.387665198237885,0.0,-6.387665198237885,484
MJ Prior,6.2015503875969,0.0,-6.2015503875969,154
MJ Richardson,3.3185840707964607,4.3478260869565215,1.0292420161600608,510
MJ Santner,5.471956224350205,0.0,-5.471956224350205,795
MJ Scotland,0.8695652173913043,33.33333333333333,32.463768115942024,126
MJ Swepson,13.793103448275861,50.0,36.20689655172414,121
MJG Rippon,3.278688524590164,0.0,-3.278688524590164,137
MJJ Critchley,2.9702970297029703,0.0,-2.9702970297029703,113
MK Amusa,3.763440860215054,2.4390243902439024,-1.3244164699711516,259
MK Lomror,7.317073170731707,0.0,-7.317073170731707,389
MK Pandey,3.644519203812728,1.5267175572519083,-2.1178016465608196,3938
MK Thakur,6.306306306306306,0.0,-6.306306306306306,118
MK Tiwary,3.316138540899042,3.7735849056603774,0.4574463647613354,1506
ML Castillo,8.411214953271028,0.0,-8.411214953271028,140
ML Green,4.852320675105485,5.714285714285714,0.8619650391802294,1044
ML Hayden,3.3630069238377844,4.918032786885246,1.5550258630474616,1159
ML Karlsen,2.7472527472527473,0.0,-2.7472527472527473,229
MLG Silva,4.25531914893617,20.0,15.74468085106383,120
MLN Sissako,4.40771349862259,4.166666666666666,-0.24104683195592358,521
MM Ali,5.723270440251572,4.25531914893617,-1.4679512913154023,1731
MM Baig,5.263157894736842,25.0,19.736842105263158,226
MM Lanning,2.4822695035460995,2.4390243902439024,-0.04324511330219716,2278
MM Sharma,7.518796992481203,14.285714285714285,6.766917293233082,148
MN Samuels,4.195804195804196,3.7735849056603774,-0.4222192901438184,1524
MN Waller,5.263157894736842,0.0,-5.263157894736842,371
MN van Wyk,2.9850746268656714,0.0,-2.9850746268656714,298
MNM Aslam,5.0,10.526315789473683,5.526315789473683,637
MO Jones,4.2105263157894735,0.0,-4.2105263157894735,110
MO Kitunda,5.7007125890736345,5.660377358490567,-0.04033523058306798,527
MP Ainsworth,3.1746031746031744,0.0,-3.1746031746031744,235
MP Biddappa,2.5974025974025974,5.555555555555555,2.958152958152958,105
MP Breetzke,6.521739130434782,0.0,-6.521739130434782,154
MP O'Dowd,3.558718861209965,4.6875,1.128781138790035,1873
MP Stoinis,3.9759593157651407,4.0,0.024040684234859278,4767
MPGT Ketiyage,3.7267080745341614,7.142857142857142,3.416149068322981,365
MPM Pathirannehelage,2.1052631578947367,12.5,10.394736842105264,114
MPP San,3.9285714285714284,12.068965517241379,8.14039408866995,385
MPS Cheema,6.0606060606060606,14.285714285714285,8.225108225108224,117
MR Adair,6.296296296296296,8.333333333333332,2.0370370370370363,591
MR Aguilleira,3.943661971830986,8.695652173913043,4.751990202082057,443
MR Marsh,3.7128037128037126,4.861111111111112,1.148307398307399,4039
MR Meshram,5.813953488372093,0.0,-5.813953488372093,105
MR Swart,3.0444964871194378,0.0,-3.0444964871194378,472
MRJ Watt,8.4,0.0,-8.4,264
MS Bisla,4.107424960505529,9.523809523809524,5.416384563303994,737
MS Chapman,4.51559934318555,6.666666666666667,2.151067323481117,1338
MS Dhoni,3.1395584362973468,2.6178010471204187,-0.521757389176928,5418
MS Harris,5.9973924380704045,3.4482758620689653,-2.549116576001439,870
MS Maker,2.7027027027027026,0.0,-2.7027027027027026,166
MS Wade,4.631789403532156,2.631578947368421,-2.000210456163735,3239
MSC Erasito,3.076923076923077,0.0,-3.076923076923077,100
MSN Ekani,4.477611940298507,4.395604395604396,-0.08200754469411109,328
MT Renshaw,4.104979811574697,2.941176470588235,-1.1638033409864623,1589
MT Steketee,11.602209944751381,0.0,-11.602209944751381,205
MT Waqanisau,4.9504950495049505,10.0,5.0495049504950495,131
MTMMJ Ave,2.0648967551622417,3.3333333333333335,1.2684365781710918,407
MV Boucher,4.1441441441441444,0.0,-4.1441441441441444,599
MV Pavlovic,8.064516129032258,13.333333333333334,5.268817204301076,156
MV Waldron,5.842696629213483,8.695652173913043,2.85295554469956,531
MW Harvey,5.365853658536586,0.0,-5.365853658536586,675
MW Hill,4.411764705882353,0.0,-4.411764705882353,221
MW Machan,3.0534351145038165,0.0,-3.0534351145038165,143
MW Short,4.710701484895034,2.0,-2.7107014848950337,2122
MWR Stokes,3.1078610603290677,0.0,-3.1078610603290677,599
Maaz Khan,8.080808080808081,0.0,-8.080808080808081,110
Mahedi Hasan,5.915492957746479,13.043478260869565,7.1279853031230855,418
Mahirah Izzati Ismail,3.951890034364261,1.3333333333333335,-2.6185567010309274,734
Mahmud Jasat,4.6875,0.0,-4.6875,319
Mahmudullah,4.286520022560632,4.761904761904762,0.47538473934412995,1960
Maidul Islam,4.37956204379562,0.0,-4.37956204379562,159
Maira Khan,4.411764705882353,0.0,-4.411764705882353,167
Manan Ali,5.054945054945055,6.666666666666667,1.6117216117216122,499
Manan Bashir,5.185185185185185,33.33333333333333,28.148148148148145,152
Mandeep Singh,4.9426934097421205,5.555555555555555,0.6128621458134349,1547
Manpreet Singh,4.395604395604396,0.0,-4.395604395604396,1083
Marcelle Hanekom,5.128205128205128,0.0,-5.128205128205128,136
Maria Jasvi,8.391608391608392,7.8431372549019605,-0.5484711367064312,224
Mariamma Hyder,5.098039215686274,3.076923076923077,-2.021116138763197,366
Marina Iqbal,4.526748971193416,0.0,-4.526748971193416,301
Maryam Omar,2.5525525525525525,2.608695652173913,0.05614309962136055,876
Mas Elysa,3.315881326352531,1.0869565217391304,-2.2289248046134005,1362
Mashael Waqas,3.0927835051546393,0.0,-3.0927835051546393,132
Mashrafe Mortaza,8.653846153846153,0.0,-8.653846153846153,232
Mazharul Islam,2.631578947368421,4.166666666666666,1.5350877192982453,240
Md Ariyan,3.783783783783784,0.0,-3.783783783783784,209
Meet Bhavsar,4.378909740840036,0.0,-4.378909740840036,1235
Meghna Rajan,0.3236245954692557,0.0,-0.3236245954692557,333
Mehboob Ali,4.958677685950414,25.0,20.041322314049587,137
Mehedi Hasan Miraz,6.287425149700598,0.0,-6.287425149700598,363
Mehran Khan,9.170305676855897,6.25,-2.9203056768558966,257
Mengting Liu,5.357142857142857,10.714285714285714,5.357142857142857,166
Milind Kumar,2.73972602739726,0.0,-2.73972602739726,319
Mirab Razwan,8.035714285714286,0.0,-8.035714285714286,138
Mirab Sajjad,4.166666666666666,0.0,-4.166666666666666,100
Mirza Ahsan,7.1065989847715745,0.0,-7.1065989847715745,211
Misbah-ul-Haq,3.0470914127423825,0.0,-3.0470914127423825,802
Mohamed Arief,4.81283422459893,25.0,20.18716577540107,200
Mohamed Azzam,6.934306569343065,5.555555555555555,-1.37875101378751,325
Mohamed Rishwan,5.136986301369863,7.894736842105263,2.7577505407354,377
Mohameed Taiwo,6.707317073170732,6.666666666666667,-0.04065040650406537,201
Mohammad Ahnaff,3.072625698324022,8.333333333333332,5.26070763500931,404
Mohammad Ashraful,5.88235294117647,12.5,6.61764705882353,297
Mohammad Boota,5.05050505050505,0.0,-5.05050505050505,109
Mohammad Hafeez,4.333516182117389,3.968253968253968,-0.36526221386342117,2129
Mohammad Haris,5.72289156626506,10.0,4.27710843373494,374
Mohammad Ihsan,3.8929440389294405,5.555555555555555,1.6626115166261148,463
Mohammad Kamran,6.60377358490566,0.0,-6.60377358490566,118
Mohammad Mithun,8.064516129032258,0.0,-8.064516129032258,138
Mohammad Nabi,6.190476190476191,0.0,-6.190476190476191,703
Mohammad Nadeem,3.9215686274509802,3.4482758620689653,-0.4732927653820149,687
Mohammad Naim,3.8834951456310676,2.7777777777777777,-1.10571736785329,827
Mohammad Naveed,7.377049180327869,16.666666666666664,9.289617486338795,139
Mohammad Nawaz,5.360824742268041,7.6923076923076925,2.3314829500396517,529
Mohammad Rizlan,5.447470817120623,5.88235294117647,0.43488212405584736,299
Mohammad Rizwan,2.4381095273818456,2.197802197802198,-0.24030732957964762,2931
Mohammad Saifuddin,3.8461538461538463,0.0,-3.8461538461538463,238
Mohammad Shahzad,5.194805194805195,10.0,4.805194805194805,179
Mohammed Irshad,8.51063829787234,20.0,11.48936170212766,109
Mohammed Siraj,5.0,0.0,-5.0,143
Mosaddek Hossain,5.88235294117647,0.0,-5.88235294117647,277
Mudassar Bukhari,9.401709401709402,0.0,-9.401709401709402,125
Mudassir Iqbal,7.608695652173914,0.0,-7.608695652173914,108
Muhammad Amir,6.839622641509433,4.545454545454546,-2.2941680960548876,482
Muhammad Asim,3.8461538461538463,1.9230769230769231,-1.9230769230769231,570
Muhammad Haziq Aiman,4.651162790697675,10.0,5.348837209302325,146
Muhammad Kashif,4.8,20.0,15.2,148
Muhammad Moiz,10.638297872340425,50.0,39.361702127659576,101
Muhammad Muneeb,3.9603960396039604,4.545454545454546,0.5850585058505855,572
Muhammad Nadir,9.090909090909092,0.0,-9.090909090909092,207
Muhammad Naeem,4.444444444444445,0.0,-4.444444444444445,109
Muhammad Siddiqui,4.102564102564102,7.142857142857142,3.04029304029304,228
Muhammad Tanveer,3.269447576099211,1.8518518518518516,-1.4175957242473594,1021
Muhammad Umar,4.484304932735426,0.0,-4.484304932735426,247
Muhammad Usman,4.551724137931035,6.451612903225806,1.8998887652947714,807
Muhammad Yasin,6.25,0.0,-6.25,165
Muhammad Younis,8.130081300813007,0.0,-8.130081300813007,143
Muhammad Zohaib,4.0358744394618835,7.6923076923076925,3.656433252845809,259
Muhammed Manga,3.225806451612903,5.0,1.774193548387097,198
Mujeeb-ur-Rehman,7.086614173228346,0.0,-7.086614173228346,135
Mukhtar Ahmed,3.787878787878788,50.0,46.21212121212121,142
Mukhtar Ghulami,5.0,16.666666666666664,11.666666666666664,256
Muneeba Ali,3.95882818685669,11.11111111111111,7.15228292425442,1506
Murshida Khatun,3.4669555796316356,4.10958904109589,0.6426334614642544,1113
Musa Shaheen,6.282722513089005,20.0,13.717277486910994,211
Musaddiq Ahmed,5.128205128205128,0.0,-5.128205128205128,220
Mushfiqur Rahim,4.549675023212628,3.3333333333333335,-1.2163416898792945,1168
Muslim Yar,7.262569832402235,0.0,-7.262569832402235,196
Mustafa Omer,3.614457831325301,11.11111111111111,7.49665327978581,102
Mustafizur Rahman,9.774436090225564,8.333333333333332,-1.4411027568922314,162
Myat Thu Aung,2.1052631578947367,7.4074074074074066,5.30214424951267,142
N Ahir,3.9473684210526314,3.225806451612903,-0.7215619694397284,123
N Boochatham,6.070287539936102,7.017543859649122,0.9472563197130208,1188
N Caruana,1.7857142857142856,0.0,-1.7857142857142856,394
N Chaiwai,2.8552005438477224,1.4492753623188406,-1.4059251815288818,1789
N Chantam,3.706245710363761,3.65296803652968,-0.053277673834080996,1890
N Chejay,2.7027027027027026,14.285714285714285,11.583011583011583,171
N Choden,3.512396694214876,2.1505376344086025,-1.3618590598062736,659
N Davin,4.66867469879518,0.0,-4.66867469879518,752
N Dickwella,6.744868035190615,8.333333333333332,1.588465298142717,374
N Gwanzura,9.433962264150944,11.11111111111111,1.6771488469601668,128
N Jagadeesan,4.37956204379562,0.0,-4.37956204379562,155
N Joshi,3.482587064676617,10.0,6.517412935323383,224
N Khanna,4.3478260869565215,50.0,45.65217391304348,173
N Kingsley,6.666666666666667,0.0,-6.666666666666667,113
N Knights,5.128205128205128,9.523809523809524,4.395604395604396,148
N Koncharoenkai,2.7574563871693867,3.4482758620689653,0.6908194748995786,2191
N Mabila,7.563025210084033,0.0,-7.563025210084033,163
N McAndrew,6.60377358490566,0.0,-6.60377358490566,221
N Mugabe,3.857566765578635,2.5,-1.357566765578635,412
N Navaika,3.2171581769436997,3.225806451612903,0.00864827466920337,490
N Nipiko,3.5256410256410255,3.7037037037037033,0.17806267806267773,710
N Nuntarach,8.502024291497975,6.666666666666667,-1.8353576248313077,309
N Pathan,4.273504273504273,0.0,-4.273504273504273,132
N Pooran,4.551724137931035,5.405405405405405,0.8536812674743706,3204
N Rana,4.387755102040816,7.954545454545454,3.566790352504638,2186
N Saini,6.923076923076923,0.0,-6.923076923076923,143
N Salekar,7.2992700729927,12.5,5.2007299270073,157
N Senamontree,6.282722513089005,11.11111111111111,4.828388598022106,217
N Shangase,4.385964912280701,6.25,1.8640350877192988,144
N Tanner,5.5,5.555555555555555,0.05555555555555536,238
N Toleva,4.166666666666666,0.0,-4.166666666666666,105
N Vanua,5.656108597285068,7.142857142857142,1.4867485455720741,477
N Vare,2.8530670470756063,2.898550724637681,0.04548367756207483,961
N Wadhera,4.821802935010482,0.0,-4.821802935010482,522
N Zholudz,6.493506493506493,6.666666666666667,0.1731601731601744,106
N Zimonjic,10.2803738317757,0.0,-10.2803738317757,126
N de Klerk,3.6630036630036633,3.3333333333333335,-0.32967032967032983,618
NA Greenwood,4.058441558441558,0.0,-4.058441558441558,657
NA McSweeney,3.7800687285223367,0.0,-3.7800687285223367,623
NA Rock,9.859154929577464,0.0,-9.859154929577464,156
NCR Larkin,3.414634146341464,2.564102564102564,-0.8505315822388999,913
ND Laegsgaard,5.177993527508091,8.333333333333332,3.155339805825241,343
NG Collins,3.9711191335740073,2.631578947368421,-1.3395401862055865,357
NH Berejo,1.257861635220126,4.3478260869565215,3.0899644517363956,369
NJ Browne,4.958677685950414,0.0,-4.958677685950414,127
NJ Ferraby,9.649122807017543,9.090909090909092,-0.558213716108451,138
NJ Maddinson,5.412208936438011,9.195402298850574,3.783193362412563,1818
NJ O'Brien,4.72972972972973,0.0,-4.72972972972973,331
NJ Pius,3.430531732418525,2.272727272727273,-1.1578044596912522,750
NJ Reardon,4.744525547445255,5.88235294117647,1.1378273937312153,596
NJ Rimmington,5.88235294117647,0.0,-5.88235294117647,130
NK Bagenda,4.651162790697675,0.0,-4.651162790697675,163
NK Patel,3.8834951456310676,8.333333333333332,4.449838187702264,234
NK Tiwari,4.232804232804233,0.0,-4.232804232804233,228
NKF Rada Rani,3.076923076923077,3.571428571428571,0.4945054945054941,312
NL McCullum,5.757575757575758,9.090909090909092,3.333333333333334,359
NL Smith,2.4390243902439024,5.263157894736842,2.824133504492939,112
NLKWR Dewi,3.25497287522604,0.0,-3.25497287522604,634
NLTC Perera,5.487804878048781,0.0,-5.487804878048781,1228
NM Anil,6.741573033707865,0.0,-6.741573033707865,101
NM Cherriath,5.607476635514018,0.0,-5.607476635514018,140
NM Coulter-Nile,8.941176470588236,7.6923076923076925,-1.248868778280543,465
NM Odhiambo,6.796116504854369,0.0,-6.796116504854369,351
NM Salonen,9.6,0.0,-9.6,143
NMS Param,4.060913705583756,0.0,-4.060913705583756,210
NN Odhiambo,7.199999999999999,7.142857142857142,-0.05714285714285694,155
NN Saidi,5.172413793103448,0.0,-5.172413793103448,288
NND de Silva,4.55813953488372,5.263157894736842,0.7050183598531214,1188
NPAN Sakarini,2.14190093708166,0.9900990099009901,-1.1518019271806699,942
NR Hobson,5.0,0.0,-5.0,429
NR Kirton,4.496402877697841,0.0,-4.496402877697841,609
NR Kumar,5.133470225872689,4.761904761904762,-0.37156546396792756,543
NR Sciver,3.5522788203753355,3.3333333333333335,-0.218945487042002,1660
NR Sciver-Brunt,3.1609195402298855,0.0,-3.1609195402298855,759
NRJ Croes,4.40251572327044,0.0,-4.40251572327044,165
NS Dhaliwal,3.5623409669211195,7.894736842105263,4.332395875184144,887
NS Poonia,1.0416666666666665,0.0,-1.0416666666666665,104
NT Ellis,6.876790830945559,14.285714285714285,7.4089234547687255,385
NT Miles,3.139866793529972,0.0,-3.139866793529972,1259
NV Ojha,5.051369863013699,7.216494845360824,2.165124982347125,1388
NY McLean,3.1746031746031744,2.857142857142857,-0.3174603174603172,391
Naeem Gull,5.88235294117647,3.8461538461538463,-2.036199095022624,183
Naeem Islam,6.666666666666667,16.666666666666664,9.999999999999996,119
Nahida Akter,8.588957055214724,0.0,-8.588957055214724,198
Nahida Khan,4.8034934497816595,0.0,-4.8034934497816595,568
Nain Abidi,3.867403314917127,5.88235294117647,2.014949626259343,654
Najjam Shahzad,6.0,0.0,-6.0,279
Naman Dhir,5.607476635514018,25.0,19.39252336448598,226
Namgay Thinley,5.421686746987952,10.526315789473683,5.1046290424857315,392
Naseem Khushi,7.204610951008646,7.142857142857142,-0.06175380815150344,384
Nasir Hossain,5.7251908396946565,0.0,-5.7251908396946565,288
Nasir Jamshed,5.244755244755245,0.0,-5.244755244755245,328
Nasra Mohamedi,5.263157894736842,0.0,-5.263157894736842,104
Nasrulla Rana,8.152173913043478,0.0,-8.152173913043478,206
Nasum Ahmed,6.666666666666667,33.33333333333333,26.66666666666666,100
